cell,complete,expected_seeds,group,included_seeds,mean,metric,metric_label,n_seeds,sd,table
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.1854,any_false_ejection_rate,any_false_ejection_rate,5,0.07069158365746236,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.16119999999999998,any_incident_false_ejection_rate,any_incident_false_ejection_rate,5,0.05661006977561501,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.0242,any_incident_free_false_ejection_rate,any_incident_free_false_ejection_rate,5,0.0168285471743701,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.3738,coalition_false_claim_rate,coalition_false_claim_rate,5,0.1156987467520716,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.23379999999999995,coalition_favorable_rate,coalition_favorable_rate,5,0.07811977982559859,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.5609999999999999,creator_ejection_rate,creator_ejection_rate,5,0.07215261603018978,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.40099999999999997,creator_survival,creator_survival,5,0.0507543101617981,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.1854,false_ejection_rate,false_ejection_rate,5,0.07069158365746236,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.5896410256410256,false_ejections_per_incident_free_meeting,false_ejections_per_incident_free_meeting,5,0.10894895631525237,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.16851052616610845,false_ejections_per_incident_meeting,false_ejections_per_incident_meeting,5,0.061510901121075275,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.1854,false_ejections_per_meeting,false_ejections_per_meeting,5,0.07069158365746236,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.9620000000000001,incident_rate,incident_rate,5,0.02283637449333846,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.1854,mean_false_ejections,mean_false_ejections,5,0.07069158365746236,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.16119999999999998,mean_incident_false_ejections,mean_incident_false_ejections,5,0.05661006977561501,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.0242,mean_incident_free_false_ejections,mean_incident_free_false_ejections,5,0.0168285471743701,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",1.0,mean_rounds_played,mean_rounds_played,5,0.0,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.0484,no_ejection_rate,no_ejection_rate,5,0.010876580344942984,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.2404,same_target_vote_rate,same_target_vote_rate,5,0.09639657670270246,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.21839999999999998,any_false_ejection_rate,any_false_ejection_rate,5,0.07127622324450139,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.189,any_incident_false_ejection_rate,any_incident_false_ejection_rate,5,0.0740742870367309,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.029400000000000003,any_incident_free_false_ejection_rate,any_incident_free_false_ejection_rate,5,0.019982492337043446,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.33899999999999997,coalition_false_claim_rate,coalition_false_claim_rate,5,0.09933340324382328,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.273,coalition_favorable_rate,coalition_favorable_rate,5,0.07539562321514426,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.514,creator_ejection_rate,creator_ejection_rate,5,0.04604888706581302,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.4328,creator_survival,creator_survival,5,0.04460044842823893,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.21839999999999998,false_ejection_rate,false_ejection_rate,5,0.07127622324450139,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.565545003965107,false_ejections_per_incident_free_meeting,false_ejections_per_incident_free_meeting,5,0.12150697714756685,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.1989893463075683,false_ejections_per_incident_meeting,false_ejections_per_incident_meeting,5,0.07376416251037572,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.21839999999999998,false_ejections_per_meeting,false_ejections_per_meeting,5,0.07127622324450139,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.9468,incident_rate,incident_rate,5,0.03431763395107533,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.21839999999999998,mean_false_ejections,mean_false_ejections,5,0.07127622324450139,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.189,mean_incident_false_ejections,mean_incident_false_ejections,5,0.0740742870367309,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.029400000000000003,mean_incident_free_false_ejections,mean_incident_free_false_ejections,5,0.019982492337043446,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",1.0,mean_rounds_played,mean_rounds_played,5,0.0,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.054599999999999996,no_ejection_rate,no_ejection_rate,5,0.012095453691366855,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.33940000000000003,same_target_vote_rate,same_target_vote_rate,5,0.12009079898143737,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.25179999999999997,any_false_ejection_rate,any_false_ejection_rate,5,0.03775182114812477,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.17099999999999999,any_incident_false_ejection_rate,any_incident_false_ejection_rate,5,0.026748831750190515,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.0808,any_incident_free_false_ejection_rate,any_incident_free_false_ejection_rate,5,0.025897876360813837,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.3278,coalition_false_claim_rate,coalition_false_claim_rate,5,0.06509281834426899,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.37079999999999996,coalition_favorable_rate,coalition_favorable_rate,5,0.04763612074886032,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.4424,creator_ejection_rate,creator_ejection_rate,5,0.04581266200517058,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.38780000000000003,creator_survival,creator_survival,5,0.03948670662387534,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.25179999999999997,false_ejection_rate,false_ejection_rate,5,0.03775182114812477,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.48789974120322493,false_ejections_per_incident_free_meeting,false_ejections_per_incident_free_meeting,5,0.13360746783339392,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.20614032856950174,false_ejections_per_incident_meeting,false_ejections_per_incident_meeting,5,0.03246806704634961,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.25179999999999997,false_ejections_per_meeting,false_ejections_per_meeting,5,0.03775182114812477,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.8301999999999999,incident_rate,incident_rate,5,0.05447660048130756,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.25179999999999997,mean_false_ejections,mean_false_ejections,5,0.03775182114812477,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.17099999999999999,mean_incident_false_ejections,mean_incident_false_ejections,5,0.026748831750190515,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.0808,mean_incident_free_false_ejections,mean_incident_free_false_ejections,5,0.025897876360813837,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",1.0,mean_rounds_played,mean_rounds_played,5,0.0,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.119,no_ejection_rate,no_ejection_rate,5,0.034,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.263,same_target_vote_rate,same_target_vote_rate,5,0.06787488489861328,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.20800000000000002,any_false_ejection_rate,any_false_ejection_rate,5,0.05856193302820527,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.1508,any_incident_false_ejection_rate,any_incident_false_ejection_rate,5,0.02824358334206196,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.057199999999999994,any_incident_free_false_ejection_rate,any_incident_free_false_ejection_rate,5,0.03047457957052074,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.371,coalition_false_claim_rate,coalition_false_claim_rate,5,0.08781728189826873,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.29300000000000004,coalition_favorable_rate,coalition_favorable_rate,5,0.09820896089461491,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.512,creator_ejection_rate,creator_ejection_rate,5,0.09723168207945392,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.3736,creator_survival,creator_survival,5,0.02591910492281707,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.20800000000000002,false_ejection_rate,false_ejection_rate,5,0.05856193302820527,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.5222786839832276,false_ejections_per_incident_free_meeting,false_ejections_per_incident_free_meeting,5,0.1055890011543926,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.17381535981208945,false_ejections_per_incident_meeting,false_ejections_per_incident_meeting,5,0.05028030882941128,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.20800000000000002,false_ejections_per_meeting,false_ejections_per_meeting,5,0.05856193302820527,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.8855999999999999,incident_rate,incident_rate,5,0.07853215901781893,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.20800000000000002,mean_false_ejections,mean_false_ejections,5,0.05856193302820527,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.1508,mean_incident_false_ejections,mean_incident_false_ejections,5,0.02824358334206196,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.057199999999999994,mean_incident_free_false_ejections,mean_incident_free_false_ejections,5,0.03047457957052074,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",1.0,mean_rounds_played,mean_rounds_played,5,0.0,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.085,no_ejection_rate,no_ejection_rate,5,0.045038872099554185,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r1,"[0, 1, 2, 3, 4]",0.2096,same_target_vote_rate,same_target_vote_rate,5,0.04625797228586657,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.9725999999999999,any_false_ejection_rate,any_false_ejection_rate,5,0.011148990985734998,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.034199999999999994,any_incident_false_ejection_rate,any_incident_false_ejection_rate,5,0.02578177650977527,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.9708,any_incident_free_false_ejection_rate,any_incident_free_false_ejection_rate,5,0.010329569206893393,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.4978093893818302,coalition_false_claim_rate,coalition_false_claim_rate,5,0.08426203041615025,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.9715999999999999,coalition_favorable_rate,coalition_favorable_rate,5,0.012054044964243343,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.967,coalition_game_win_rate,coalition_game_win_rate,5,0.010319883720275156,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.0284,creator_ejection_rate,creator_ejection_rate,5,0.012054044964243333,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.004,creator_survival,creator_survival,5,0.0027386127875258306,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.9656,false_ejection_rate,terminal-meeting false ejection,5,0.011545561917897294,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.8610303654428535,false_ejections_per_incident_free_meeting,false_ejections_per_incident_free_meeting,5,0.03188118906520643,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.03620517960548416,false_ejections_per_incident_meeting,false_ejections_per_incident_meeting,5,0.029910233236600726,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.6726571359352732,false_ejections_per_meeting,false_ejections_per_meeting,5,0.013384624816731822,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.0324,incident_rate,incident_rate,5,0.012621410380777577,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",2.8958000000000004,mean_false_ejections,mean_false_ejections,5,0.04921077117867587,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.0344,mean_incident_false_ejections,mean_incident_false_ejections,5,0.026197328108034223,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",2.8614,mean_incident_free_false_ejections,mean_incident_free_false_ejections,5,0.05823486927949612,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",4.3064,mean_rounds_played,mean_rounds_played,5,0.11419851137383517,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.006,no_ejection_rate,no_ejection_rate,5,0.004242640687119285,ablation
default,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.7354171833878077,same_target_vote_rate,same_target_vote_rate,5,0.10566567958529868,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.9832000000000001,any_false_ejection_rate,any_false_ejection_rate,5,0.003271085446759228,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.021800000000000003,any_incident_false_ejection_rate,any_incident_false_ejection_rate,5,0.017739785793520733,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.9822,any_incident_free_false_ejection_rate,any_incident_free_false_ejection_rate,5,0.002588435821108959,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.4838770785887787,coalition_false_claim_rate,coalition_false_claim_rate,5,0.09542990615996483,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.9814,coalition_favorable_rate,coalition_favorable_rate,5,0.0035777087639996667,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.9773999999999999,coalition_game_win_rate,coalition_game_win_rate,5,0.0038470768123342724,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.018400000000000003,creator_ejection_rate,creator_ejection_rate,5,0.003714835124201343,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.0034000000000000002,creator_survival,creator_survival,5,0.0043358966777357595,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.9772000000000001,false_ejection_rate,terminal-meeting false ejection,5,0.0014832396974191339,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.8723904482884339,false_ejections_per_incident_free_meeting,false_ejections_per_incident_free_meeting,5,0.0207697834161576,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.022943534694598255,false_ejections_per_incident_meeting,false_ejections_per_incident_meeting,5,0.018986315155401782,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.6851259551605082,false_ejections_per_meeting,false_ejections_per_meeting,5,0.014192729627451568,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.0218,incident_rate,incident_rate,5,0.002387467277262665,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",2.9482000000000004,mean_false_ejections,mean_false_ejections,5,0.024324884377936864,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.021800000000000003,mean_incident_false_ejections,mean_incident_false_ejections,5,0.017739785793520733,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",2.9263999999999997,mean_incident_free_false_ejections,mean_incident_free_false_ejections,5,0.035830154897795306,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",4.3042,mean_rounds_played,mean_rounds_played,5,0.06780634188628659,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.0042,no_ejection_rate,no_ejection_rate,5,0.0024899799195977463,ablation
no_channel,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.6258814638714407,same_target_vote_rate,same_target_vote_rate,5,0.11868140899706298,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.9702,any_false_ejection_rate,any_false_ejection_rate,5,0.01398928161129085,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.0502,any_incident_false_ejection_rate,any_incident_false_ejection_rate,5,0.02974390693906905,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.9683999999999999,any_incident_free_false_ejection_rate,any_incident_free_false_ejection_rate,5,0.01390323703315168,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.4467652555935236,coalition_false_claim_rate,coalition_false_claim_rate,5,0.10739595352547099,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.9677999999999999,coalition_favorable_rate,coalition_favorable_rate,5,0.013845576911057204,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.9629999999999999,coalition_game_win_rate,coalition_game_win_rate,5,0.013656500283747677,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.031999999999999994,creator_ejection_rate,creator_ejection_rate,5,0.014053469322555195,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.0068000000000000005,creator_survival,creator_survival,5,0.005540758070878027,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.9617999999999999,false_ejection_rate,terminal-meeting false ejection,5,0.013827508813954895,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.8258197963990856,false_ejections_per_incident_free_meeting,false_ejections_per_incident_free_meeting,5,0.02755537294151478,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.056120057663963926,false_ejections_per_incident_meeting,false_ejections_per_incident_meeting,5,0.035732589206852024,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.6662326171061139,false_ejections_per_meeting,false_ejections_per_meeting,5,0.012747601530845686,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.0388,incident_rate,incident_rate,5,0.01194571052721436,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",2.9078,mean_false_ejections,mean_false_ejections,5,0.09422154742944953,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.0502,mean_incident_false_ejections,mean_incident_false_ejections,5,0.02974390693906905,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",2.8576,mean_incident_free_false_ejections,mean_incident_free_false_ejections,5,0.10345433775342615,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",4.3644,mean_rounds_played,mean_rounds_played,5,0.10622287889150825,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.006,no_ejection_rate,no_ejection_rate,5,0.001224744871391589,ablation
no_channel_no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.580410215552822,same_target_vote_rate,same_target_vote_rate,5,0.12694668200848466,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.9732,any_false_ejection_rate,any_false_ejection_rate,5,0.0070498226928058325,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.0506,any_incident_false_ejection_rate,any_incident_false_ejection_rate,5,0.05290368607195532,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.9673999999999999,any_incident_free_false_ejection_rate,any_incident_free_false_ejection_rate,5,0.01203328716519307,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.5542854657046903,coalition_false_claim_rate,coalition_false_claim_rate,5,0.1389387079696433,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.9714,coalition_favorable_rate,coalition_favorable_rate,5,0.008532291603080625,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.9621999999999999,coalition_game_win_rate,coalition_game_win_rate,5,0.008467585252006627,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.0284,creator_ejection_rate,creator_ejection_rate,5,0.00844393273303382,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.0084,creator_survival,creator_survival,5,0.00971081870904817,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.9608000000000001,false_ejection_rate,terminal-meeting false ejection,5,0.012214745187681987,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.8567014772113272,false_ejections_per_incident_free_meeting,false_ejections_per_incident_free_meeting,5,0.026479212713064356,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.052114979590706344,false_ejections_per_incident_meeting,false_ejections_per_incident_meeting,5,0.05567895538266417,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.6708007334106056,false_ejections_per_meeting,false_ejections_per_meeting,5,0.016987436813465456,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.0368,incident_rate,incident_rate,5,0.016037456157383563,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",2.8600000000000003,mean_false_ejections,mean_false_ejections,5,0.0635609943282827,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",0.051000000000000004,mean_incident_false_ejections,mean_incident_false_ejections,5,0.05364699432400664,ablation
no_partner,True,"[0, 1, 2, 3, 4]",ablation_n7_r8,"[0, 1, 2, 3, 4]",2.809,mean_incident_free_false_ejections,mean_incident_free_false_ejections,5,0.11152129841424918,ablation
